Empresa,Area,Ubicacion,Descripcion
Agroberruz S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","AgroAmerica es una corporacion familiar lider en productividad, rentabilidad y responsabilidad social, fundada en 1958. AgroAmerica, una de las empresas mas importantes en el area agroindustrial de Guatemala y el mundo, opera en Centroamerica, Panama y Ecuador y cuenta con mas de 8.000 empleados, quienes dia a dia aportan efectivamente al proceso de desarrollo socioeconomico de la region y el pais. Nuestras principales areas de negocio se centran en la produccion y exportacion de banano, con su respectivo servicio de transporte y logistica, en la comercializacion de pina y en la produccion y procesamiento de aceite de palma. Ademas manejamos un portafolio de inversiones en la region que incluye la alianza estrategica con empresas de entretenimiento y comida rapida. Mision Ser una empresa familiar de clase mundial en la agroindustria de la region, y aportar al proceso de desarrollo socioeconomico del pais y la region. Vision Desarrollar una compania agroindustrial, lider a nivel mundial, en calidad, rentabilidad y responsabilidad social."
Agro100cias,Agricultura / Pesca / Ganaderia,Pichincha,Agroquimicos
Cafecom S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Somos una empresa comercializadora de gafe de exportacion.
Estevia Peninsular S.A.,Agricultura / Pesca / Ganaderia,Guayas,Empresa dedicada a la produccion agricola
Camaronera San Jose C LTDA,Agricultura / Pesca / Ganaderia,El Oro,"Somos un grupo dedicado a la cria de camaron blanco (Litopenaeus vannamei) en cautiverio, trabajamos con un sistema de produccion semi-intensivo, tenemos una produccion de 2000 Lbs/Ha. con pesos promedios que oscilan entre 15 y 23 grs. Ubicada en Puerto grande, Provincia de El Oro, Cuenta con mas de 130 Hectareas en 8 Piscinas, este hectareaje nos permite producir mas de 400 mil libras anuales que finalmente se lo exporta hacia Europa y America del Norte."
Camaronera Deli s.a.,Agricultura / Pesca / Ganaderia,Guayas,Camaronera
Denmar S.A.,Agricultura / Pesca / Ganaderia,Pichincha,Importante Empresa del sector Floricola
Hojas Vivas S.A,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Empresa Floricola, con una trayectoria de 10 anos en el mercado de exportacion. Nuestro producto es una variedad especial de flores de Verano. Carecterizados, por buscar innovaciones, en certificaciones, parametros de calidad altamente confiables, ara garantizar la satisfaccion de nuestro cliente.Sin dejar de velar por el buen trato de nuestro recurso Humano."
Campotrack S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Campo-Track es una empresa especializada en precision de nutricion vegetal, brindando soluciones tecnico-cientificas mediante bioformulacion de nutrientes en base a los requerimientos especificos de cultivos tropicales. Innovacion y tecnologia en determinacion - programa de nutrientes en tiempo real. asesorias en Nutricion Agricola y post cosecha."
Cittadella S. A.,Agricultura / Pesca / Ganaderia,"Duran, Guayas",Somos una empresa que provee servicios de frigorifico industrial y venta de carnicos al por mayor y menor.
La Clementina,Agricultura / Pesca / Ganaderia,"Babahoyo, Los Rios",Empresa Agroindustrial dedicada a la produccion y exportacion de banano.
Ceres Farms,Agricultura / Pesca / Ganaderia,Pichincha,"Empresa Floricola con 20 anos de experiencia en produccion y ventas, con un alto nivel de calidad dentro del mercado internacional."
Corporacion Corpy S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa dedicada al tratamiento de larvas en laboratorio.
Ganagricola,Agricultura / Pesca / Ganaderia,Tungurahua,"Produccion lactea, crianza de vaconas,cultivo de papa."
Gramilesa,Agricultura / Pesca / Ganaderia,"Duran, Guayas",Grupo camaronero / agricola / industrial / laboratorio de larvas
Point del Ecuador,Agricultura / Pesca / Ganaderia,"Ambato, Tungurahua",Empresa dedicada a la importacion y comercializacion de plaguicidas.
Agropiscis S.A,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa Agricola de arroz, platano, cacao"
Finaves S.A,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Se dedica al procesamiento de pollo de engorde para comercializacion, ademas de ofrecer: Autoservicio con especialidad en carnes Pollo y todos sus cortes Res y cerdo en todas sus variedades Embutidos Amplio surtido en productos de primera necesidad"
Floricola en Lasso,Agricultura / Pesca / Ganaderia,"Latacunga, Cotopaxi","Empresa dedicada a la Produccion y Comercializacion de Rosas, desde hace mas de 15 anos."
Industrial Olivas Gaitan,Agricultura / Pesca / Ganaderia,Pichincha,Importante Industria en PRODUCCION DE LACTEOS con mas de 20 anos en el MERCADO DEL ECUADOR
Hacienda Santa Fe Cia. Ltda.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Somos una empresa de produccion y exportacion de rosas y otras flores frescas cortadas, con operaciones desde 1993, con mercados en USA, Rusia y Europa, ubicada en Pifo. mail: ********@hstafe.com.ec"
L.P. Marcelo Pacheco,Agricultura / Pesca / Ganaderia,Pichincha,Empresa Avicola lider en el mercado
Larriva Duenas y Asociados,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",LARRIVA & CO es una empresa que se dedica a dar Asesoria Regulatoria
Hacienda La Carmela,Agricultura / Pesca / Ganaderia,"Cuenca, Azuay","Hacienda Ganadera situada en San Fernando, Azuay. Se dedica a producir y vender leche que se comercializa en Guayaquil. Las oficinas estan situadas en la ciudad de Cuenca. Esta empresa viene produciendo y operando por alrededor de 40 anos."
WSS World Survey Services Ecuador S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","World Survey Services S.A. es una empresa transnacional chilena con mas de 20 anos de experiencia en el mercado de las inspecciones, control de calidad, certificaciones, servicios de ingenieria, saneamiento y fumigaciones. Actualmente WSS cuenta con oficinas en los principales puertos de trafico internacional de Chile. Asimismo, tenemos cobertura internacional con oficinas propias en Peru, Ecuador, Venezuela, Mexico y Colombia, brazos operativos en Argentina y Brasil, y corresponsales en Mexico, USA, Panama, Vietnam, India, Pakistan, Malasia, Indonesia  y China, y demas agencias en los principales puertos del Mundo. Envia tu CV a ********@wss.ec"
CPA. Lupe Bermeo MacGregor,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Finca Camaronera y Cacao
Floricola La Rosaleda,Agricultura / Pesca / Ganaderia,Cotopaxi,"La Rosaleda S.A. es una compania que se dedica a la produccion y exportacion rosas cortadas de la mas alta calidad. Esta situada en la hermosa area de Cotopaxi en Ecuador, a 3.050 metros (10.000 pies) sobre el nivel del mar y cuenta con el clima ideal para la produccion de rosas de calidad premium."
Llaguno Cia Ltda,Agricultura / Pesca / Ganaderia,"Duran, Guayas",Especialidades Farmaco veterinarias Llaguno Cia Ltda. empresa dedicada a la comecializacion de productos veterinarias agricolas
Rotehu,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Comercializacion productos agricolas , productos de colmena, abonos organicos"
Ralco Nutritions,Agricultura / Pesca / Ganaderia,"Cuenca, Azuay","Nos dedicamos a la comercializacion de productos para agricultura, ganaderia, pesca, porcicultura, avicultura, acuacultura y mas"
Flormundo,Agricultura / Pesca / Ganaderia,Pichincha,Floricola dedicada a la produccion y exportacion de flores de alta calidad
Ecuaorganic,Agricultura / Pesca / Ganaderia,Pichincha,"Somos una empresa lider en la produccion de productos organicos, llevamos en el mercado nacional mas de 10 anos, tambien exportamos a mercados internacionales."
South Tropical,Agricultura / Pesca / Ganaderia,Los Rios,"Produccion, acuacultura, importacion distribucion."
Ecobis,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa de consultoria Agricola con fundamentos en Agricultura de precision
Kaplant,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa dedicada a la expotacion de camaron.
Tradefloral S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Tradefloral S.A. es una finca productora y exportadora de Flores Tropicales, Bouquets y Follajes Tropicales,"
Tratec SA.,Agricultura / Pesca / Ganaderia,"Samborondon, Guayas",Somos una empresa dedicada a la importacion y comercializacion de insumos agropecuarios
Pablo Carrion,Agricultura / Pesca / Ganaderia,"Milagro, Guayas","Solicito personal femenino con conocimientos contables, no es indispensable experiencia, solo copia acta de grado o bachiller, disponibilidad de viajar entre guayaquil y milagro, debera tratar con personal para llevar a cabo ,contratos trabajo, manejo de roles de pago, tramites iess, min. rel.laborales, pago proveedores y manejo archivos, disponibilidad de trabajo tiempo parcial o tiempo completo."
Phillips Seafood Of Ecuador,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa Exportador de Marisco, con mas de 10 anos en el Mercado"
Phytotech S.A.,Agricultura / Pesca / Ganaderia,Pichincha,Laboratorio de Plantas Meristematicas de Banano
Servicios Provemundo,Agricultura / Pesca / Ganaderia,Pichincha,"Empresa dedicada a la produccion de Palma Africana, ubicada en la Provincia de Esmeraldas."
Productos San Cristobal,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Empresa constituida en el ano de 1995, contamos con una planta procesadora de productos del mar, en Galapagos y otra en Quito, disponemos de un barco pesquero de 30 metros de largo."
Flores del Valle Cia.Ltda.,Agricultura / Pesca / Ganaderia,"Cayambe, Pichincha","Valleflor empresa lider en el sector Floricola, decicada al cultivo de Flores de Verano; La vision de Valleflor es crear oportunidades de trabajo y crecimiento a nuestros colaboradores, para con ellos desarrollar ventajas competitivas que perduren en el tiempo y que generen valor a todos quienes hacemos Valleflor."
Solagro S.A Solagremsa,Agricultura / Pesca / Ganaderia,Pichincha,Prestijiosa empresa que se dedica a la importacion y comercializacion de agroquimicos.
Biobox,Agricultura / Pesca / Ganaderia,"Ambato, Tungurahua","Laboratorio de Biospeansion, con metas definidas claras de empuje liderazgo, compromiso donde bisca fortalecer sus bases pero sobretodo cuida el recurso humano que considera fundamental para general beneficios y poderse expandir exitosamente."
Agroreprain S.A.,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","AGROREPRAIN, compania quimica y alimentaria. Entre otros productos elabora y desarrolla bactericidas y fungicidas organicos, preservantes florales, biocidas para la agricultura, biocidas para la acuacultura, preservantes para madera y bactericidas para el procesamiento industrial del papel. En la rama alimentaria ofrece ajo en pasta, fruta confitada y colorantes para panificacion."
Ecucarsa,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",apicultura
PESQUERA DE GENNA FERNANDEZ,Agricultura / Pesca / Ganaderia,"Manta, Manabi",EMPRESA DEDICADA A LA PESCA MARITIMA Y CONTINENTAL DE PECES
FRIGOLANDIA,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Exportadora de productos del mar
Corporacion Nacional de Bosques y Reservas Privadas del Ecuador,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa dedicada a la conservacion de los bosques y reservas privadas (medio ambiente )
Agroimexpro,Agricultura / Pesca / Ganaderia,"Cuenca, Azuay",Agroimexpro es una importadora y distribuidora directa de productos e insumos agricolas
AGRICOLA PURA VIDA,Agricultura / Pesca / Ganaderia,"Santa Elena, Santa Elena",EMPRESA AGRICOLA VIA A LA COSTA
Proganado S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Ganadera/Varios
LA TRONCAL,Agricultura / Pesca / Ganaderia,"La Troncal, Canar",Somos el ingenio azucarero mas importante de Ecuador
ECUANAUTICA S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",EMPRESA QUE SE DEDICA AL AGENCIAMIENTO DE BUQUES PESQUEROS
ACUAPETS,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",DEDICADA A LA COMERCIALIZACION DE PECES (ACUARIO)
Bikendi S.A.,Agricultura / Pesca / Ganaderia,"Machala, El Oro",EMPRESA PRODUCTORA DE CAMARON
CARAVELA COFFEE,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Importante multinacional dedicada a la exportacion de cafe , con el compromiso principal de mejorar la calidad de vida de toda nuestra gente , buscando en sus operaciones transparencia,profesionalismo,integridad,eficiencia y continua innovacion."
FRIGOLANDIA,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Exportadora de productos del mar
Agricola San Andres,Agricultura / Pesca / Ganaderia,"Ruminahui, Pichincha",Empresa dedicada a la produccion de flores y arreglos de flores preservadas
Corporacion Nacional de Bosques y Reservas Privadas del Ecuador,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa dedicada a la conservacion de los bosques y reservas privadas (medio ambiente )
Agroimexpro,Agricultura / Pesca / Ganaderia,"Cuenca, Azuay",Agroimexpro es una importadora y distribuidora directa de productos e insumos agricolas
AGRICOLA PURA VIDA,Agricultura / Pesca / Ganaderia,"Santa Elena, Santa Elena",EMPRESA AGRICOLA VIA A LA COSTA
Proganado S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Ganadera/Varios
Asogran,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa del sector avicola especializada en la crianza y comercializacion de aves vivas.
ACUAPETS,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",DEDICADA A LA COMERCIALIZACION DE PECES (ACUARIO)
AGROINDUSTRIAS BEJARANO S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa dedicada a la venta de arroz
Ecocycle Bio,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Empresa nueva en el mercado, con proyeccion internacional. Dedicada a la investigacion biotecnologica para mejorar los productos del agro y fomentar la eliminacion de productos quimicos perjudiciales para la salud."
EL ESTABLO PUNTO AGRICOLA,Agricultura / Pesca / Ganaderia,"Cuenca, Azuay","DISTRIBUCION Y COMERCIALIZACION DE PRODUCTOS AGRICOLAS ESPECIALIZADO EN LA LINEA PECUARIA,,GANADERA, AVICOLA, PORCINA, CANINA, EQUINA,"
Concrata S.A,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Esta empresa se dedica a la comercializacion de productos agricolas a nivel nacional y regional. Nuestra basta experiencia en el sector agricola nos da el puesto numero uno en el mercado. Gran experiencia en el sector venta al consumidor. De 25 a 40 empleados.
Avicola Mishell,Agricultura / Pesca / Ganaderia,"Latacunga, Cotopaxi","Empresa avicola dedicada desde hace 20 anos a la cria de aves y la produccion de huevos de mesa. Ubicada en la ciudad de Latacunga, provincia de Cotopaxi."
Karaste,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa ecuatoriana en crecimiento distribuidora de equipos automatizados y suministros para la acuacultura, suministros y equipos de pesca industrial y otros relacionados."
ASPE,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Gremio Privado Agropecuario que representa a productores porcicolas semitecnificados y tecnificados y que fomenta la aplicacion de buenas practicas de produccion porcicola y normativas sanitarias.
Gondi S.A,Agricultura / Pesca / Ganaderia,"Manta, Manabi","Empresa procesadora productos del Mar dedicada a la exportacion de productos, legalmente reconocida dentro del mercado nacional e internacional,cumplimos los estandares de calidad e inocuidad con la finalidad de complacer a nuestros clientes"
SPHEREL S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa comercializadora de Insumos Acuicolas, distribuidora autorizada de alimento balanceado para Camarones con distribucion en toda la zona del Guayas."
GRANJA EL POLLO ALFA,Agricultura / Pesca / Ganaderia,"Pedro Carbo, Guayas","FINCA AGRICOLA EL POLLO ALFA TIENE COMO PROYECTO INVERTIR EN LA CRIANZA DE 4.500 POLLOS DE ENGORDE CON POSIBILIDADES DE EXPANSION PARA VENTA EN PIE, CONTAMOS CON VIVIENDA COMODA PARA EL TECNICO Y SU FAMILIA"
COOPERATIVA DE PRODUCCION AGROPECUARIA DEL SUR,Agricultura / Pesca / Ganaderia,"Arenillas, El Oro",
ASPE,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Gremio Privado Agropecuario que representa a productores porcicolas semitecnificados y tecnificados y que fomenta la aplicacion de buenas practicas de produccion porcicola y normativas sanitarias.
Gondi S.A,Agricultura / Pesca / Ganaderia,"Manta, Manabi","Empresa procesadora productos del Mar dedicada a la exportacion de productos, legalmente reconocida dentro del mercado nacional e internacional,cumplimos los estandares de calidad e inocuidad con la finalidad de complacer a nuestros clientes"
SPHEREL S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa comercializadora de Insumos Acuicolas, distribuidora autorizada de alimento balanceado para Camarones con distribucion en toda la zona del Guayas."
GRANJA EL POLLO ALFA,Agricultura / Pesca / Ganaderia,"Pedro Carbo, Guayas","FINCA AGRICOLA EL POLLO ALFA TIENE COMO PROYECTO INVERTIR EN LA CRIANZA DE 4.500 POLLOS DE ENGORDE CON POSIBILIDADES DE EXPANSION PARA VENTA EN PIE, CONTAMOS CON VIVIENDA COMODA PARA EL TECNICO Y SU FAMILIA"
COOPERATIVA DE PRODUCCION AGROPECUARIA DEL SUR,Agricultura / Pesca / Ganaderia,"Arenillas, El Oro",
CORPORACION NOBOA S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","CORPORACION NOBOA S.A. ES UN IMPORTANTE GRUPO EMPRESARIAL CON DIVERSAS LINEAS DE NEGOCIOS, RECONOCIDOS EN EL MERCADO NACIONAL E INTERNACIONAL POR UNA EXCELENTE CALIDAD EN SUS SERVICIOS Y PRODUCTOS."
AGROPRODUZCA S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Con 20 anos de experiencia, Agroproduzca es una marca confiable, que siempre apoya al agricultor ecuatoriano, ofreciendole la informacion y las maquinarias mas poderosas, eficientes y confiables que son necesarias para aumentar la rentabilidad de sus cultivos. Agroproduzca siempre estara cerca de usted... Acompanando al productor, comprendiendo sus necesidades, ayudando a cumplir sus metas, brindandole seguridad y dedicando su tiempo para atenderlo mejor y siempre!"
emprodex s.a.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",actividad de explotacion de criaderos de camarones
AGROSCOPIO,Agricultura / Pesca / Ganaderia,"Ruminahui, Pichincha","SUPERMERCADO AGROPECUARIO, VENTA DE INSUMOS, TRACTORES, MAQUINARIA, RIEGO"
Austrofood,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Produccion y proceso de frutas
PROGRASERVIV,Agricultura / Pesca / Ganaderia,"Cuenca, Azuay",VENTA AL POR MENOR DE PRODUCTOS AGRICOLAS
ROBUSTEC,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empresa ecuatoriana, dedicada a la Comercializacion de paquetes tecnologicos de Cafe Robusta Conilon los mismos que han sido desarrollados con tecnologia de Brasil y adaptados a las condiciones agroclimaticas del Ecuador, garantizando mayor productividad por hectarea en relacion a la variedad existente en el pais."
"Agropecuaria Micaral, S.A.",Agricultura / Pesca / Ganaderia,---,"Empresa dedicada al cultivo de Cereales tales como el Maiz y el Sorgo asi como de legumbres como la cebolla ademas de productos propios de la temporada. Contamos a la vez con la cria de ganado. Situada en el estado Guarico su parte operativa, mientras que la sede administrativa se encuentra en la Ciudad de Caracas."
Erika Gallardo,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Necesito ingeniero Agronomo con experiencia en cultivos de verduras vegetales , frutas."
Agrarprojekt,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Laboratorio de analisis agricolas que opera en Ecuador desde el ano 2001, especializado en las areas de floricultura, horticultura, agricultura Intensiva, Invernaderos y Agroinsdustria."
Soluciones Organicas Geosorganic Cia Ltda,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Nos dedicamos a la produccion y comercializacion de insumos para la agricultura, nuestros principales clientes son fincas bananeras, floricolas, etc ."
TRIDGE,Agricultura / Pesca / Ganaderia,---,"Tridge es una empresa mayorista global con un modelo de negocio unico apoyado en el crowd sourcing. Somos una mayorista global con sede en Seul, Corea. Tridge se especializa en la compra y distribucion de productos alimenticios e ingredientes para el procesamiento y fabricacion de alimentos."
FRAMBUESAS OTOMS,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","FRAMBUESAS OTOM'S produce por mas de veinte anos frambuesas rojas, en sus instalaciones ubicadas en la Provincia de Pichincha, Canton Quito, Parroquia Yaruqui, Barrio Oton de Velez, calle San Agustin y Leonardo Maldonado."
Boschettinet S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Nos dedicamos a la comercializacion de fertilizantes organicos en general para el sector agricola, acuicola, avicola, agropecuario y abono organico casero."
Pescardeg S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Empacadora y exportadora de camaron venta al por mayor y menor de camarones y otros productos del mar estamos en proceso de expansion, por lo que requiere personal para trabajar en diferentes areas."
AVICOLA SAN ISIDRO S.A. AVISID,Agricultura / Pesca / Ganaderia,"Isidro Ayora, Guayas","Empresa dedicada a las actividades de venta al por mayor de productos diversos para el consumidor, la produccion de carne de aves de corral, ventas al por mayor de aves de corral faenadas, con domicilio en la Provincia del Guayas, Canton Isidro Ayora."
Austrofood,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Produccion y proceso de frutas
AGROSCOPIO,Agricultura / Pesca / Ganaderia,"Ruminahui, Pichincha","SUPERMERCADO AGROPECUARIO, VENTA DE INSUMOS, TRACTORES, MAQUINARIA, RIEGO"
ERPLACORP,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","ERPLACORP S.A. es una empresa ecuatoriana dedicada a dar soluciones integrales a las necesidades de conduccion de agua y fluidos, especialmente en el sector agricola."
GINSAC ECUADOR,Agricultura / Pesca / Ganaderia,"Daule, Guayas","GINSAC ECUADOR, EMPRESA DEDICADA A LA VENTA DE MAQUINARIA AGRICOLA Y MAQUINARIA PESADA,"
DEROSE S.A,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","DEROSE S.A, esta comprometida a entregar productos que satisfagan los altos estandares de calidad de nuestros clientes, dentro de un ambiente laboral favorable, generando desarrollo agroindustrial al pais."
KAUKENT S.A.,Agricultura / Pesca / Ganaderia,"Baba, Los Rios","Compania dedicada a Labores Agricolas, a la produccion y cultivo de Banano para la exportacion ubicada en la Provincia de los Rios."
TropicalFoods,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa con vasta experiencia en el cultivo de palmito en tierras ecuatorianas ha visto la necesidad de conformar un grupo agroindustrial eficiente con el objetivo de ofrecer directamente palmito en conserva del mas alto nivel de calidad.
DINING S.A,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",NOS DEDICAMOS A BRINDAR EL MEJOR SERVICIO DE ENFRIAMIENTO Y EMPAQUE DE FRUTO PARA LA EXPORTACION
HACIENDAS ARIAS,Agricultura / Pesca / Ganaderia,"Milagro, Guayas",Empresa sector agricola ubicado en la ciudad de Milagro
AGROSIGAL S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",AGROSIGAL S.A. es una empresa familiar dedicada a la produccion y exportacion de banano en Ecuador.
CEPROFISH SA,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Somos una empresa Familiar Ecuatoriana con mas de 35 anos de experiencia en la industria del procesamiento, comercializacion y exportacion de pescado fresco y congelado en varias presentaciones."
Hacienda la Merced,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Somos una Hacienda Agricola y ganadera, situada en un hermoso valle, rodeado de montanas con bosques primarios. Al se un referente de Agro Turismo Nacional e Internacional, deseamos ofrecer los mejores servicios y atencion para que nuestros clientes aprendan, descubran y disfruten del campo."
FLORSANI,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Importante Empresa Floricola con mas de seiscientos trabajadores que se dedica a la Produccion y exportacion de flores naturales y de productos agricolas para el mercado Internacional
Galapesca S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa dedicada a la elaboracion de conservas de atun
Ecplanet,Agricultura / Pesca / Ganaderia,"Quito, Pichincha","Empresa de desarrollo del software desde Abril del 2018, nos preocupamos por que nuestros clientes se encuentren siempre satisfechos y que nuestros colaboradores encuentren en la empresa el mejor lugar para crecer profesionalmente."
maribelland 1,Agricultura / Pesca / Ganaderia,---,"Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto. Lorem Ipsum ha sido el texto de relleno estandar de las industrias desde el ano 1500, cuando un impresor (N. del T. persona que se dedica a la imprenta) desconocido uso una galeria de textos y los mezclo de tal manera que logro hacer un libro de textos especimen. No solo sobrevivio 500 anos, sino que tambien ingreso como texto de relleno en documentos electronicos, quedando esencialmente igual al original. Fue popularizado en los 60s con la creacion de las hojas ""Letraset"", las cuales contenian pasajes de Lorem Ipsum, y mas recientemente con software de autoedicion, como por ejemplo Aldus PageMaker, el cual incluye versiones de Lorem Ipsum. www.google.es"
Negocios Industriales Real NIRSA S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Negocios Industriales Real S.A. (NIRSA) es uno de los principales exportadores de conservas de Atun del Ecuador llegando a mas de 25 paises alrededor del mundo.
AGROCIENAGRI,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa importadora y distribuidora de fertilizantes para la agricultura.
Coperativa de Produccion y Mercadeo Senor de la Buena Esperanza,Agricultura / Pesca / Ganaderia,"Cuenca, Azuay",Actividades de vigilancia de la integridad de sus socios.
Brigmany S.A,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",BRIGMANY S.A es una empresa dedicada a la produccion y comercalizacion de productos agricolas para exportacion. Inicio sus actividades en el ano 2007.
Boutique Flowers,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Empresa Floricola Exportadora
Biofuels del Ecuador S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Biofuels del Ecuador S.A. es una empresa dedicada al cultivo y comercializacion de productos alimenticios en estado natural, nuestro producto es exportado en su totalidad al exterior."
Lemtoes,Agricultura / Pesca / Ganaderia,"Quito, Pichincha",Invernaderos de Tomate Rinon
Agricola Tierra Prometida,Agricultura / Pesca / Ganaderia,"Machala, El Oro","Empresa Agricola con 25 anos de experiencia en el sector bananero, se encarga de la produccion y comercializacion de banano."
Grupo Camaronero,Agricultura / Pesca / Ganaderia,"Duran, Guayas","Empresa agricola, Camaronera y Produccion Balanceado"
Propemar S.A.,Agricultura / Pesca / Ganaderia,"Manta, Manabi",Ventas al por mayor y menor de productos de la pesca
Dublinsa S.A.,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Compania Agricola Ganadera Exportadora.
Davmercorp,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas","Procesadora y Exportadora de camaron, cola y valor agregado"
Masagro,Agricultura / Pesca / Ganaderia,Pichincha,"Para el tratamiento primario de efluentes y manejo de residuos de agro industria como procesadoras de vegetales, curtiembres, mataderos, industria de papel, cana, palma, etc. Contamos con soluciones efectivas que le ayudaran a hacer mas manejable una problematica la cual cada vez mas tiene mayores exigencias ambientales, legales y sociales. Representamos en el pais al grupo germano austriaco BAUER, especializados en la innovacion de equipos para la separacion solido  liquido y ha establecido un nicho en soluciones para eliminacion de agua, clarificacion y reciclaje de efluentes en granjas de produccion animal, camales, industrias de procesamiento de alimentos e industria de papel. Los sistemas de tratamiento de agua pueden incluir uno o varios de los equipos del grupo BAUER, segun las necesidades. Consultenos para poder asesorarle."
Digiex,Agricultura / Pesca / Ganaderia,"Duran, Guayas",Nuestra empresa esta orientada a brindar un producto de calidad a todo nivel en cuanto a balanceado para distintos animales y productos de consumo acuicola como el pescado y camaron.
Recorp Biorgan,Agricultura / Pesca / Ganaderia,"Machala, El Oro",Empresa dedicada a la comercializacion de insumos para la agricultura tanto convencional como organica.
Hubimeza,Agricultura / Pesca / Ganaderia,"Guayaquil, Guayas",Empresa Agricola Exportadora de Banano.
Rudyn cia Ltda,Agricultura / Pesca / Ganaderia,Pichincha,"Nuestra empresa da servicios de representacion a empresas agricolas internacionales y locales, administra floricolas administrativa y tecnicamente."
Fermagri,Agricultura / Pesca / Ganaderia,Pichincha,Importacion y comercializacion de fertilizantes.
