Empresa,Area,Ubicacion,Descripcion
Productos Agroindustriales de San Luis,Agricultura / Pesca / Ganaderia,"Mexquitic de Carmona, San Luis Potosi","Somos una Empresa dedicada a la comercializacion de productos alimenticios de consumo humano, contamos con diversidad de productos tales como Chiles, Ajos, Frutos, solo por mencionar algunos, nuestros productos los desarrollamos bajo un Sistema de Gestion de Calidad."
Promotores Agricolas S.A. DE C.V.,Agricultura / Pesca / Ganaderia,"Irapuato, Guanajuato",Somos una empresa reconocida a nivel nacional dedicada a la venta de maquinaria agricola cuya cobertura abarca todo el territorio mexicano. Para mayor informacion ingrese a nuestra pagina web: proasa.com.mx
Agrofesa SA de CV,Agricultura / Pesca / Ganaderia,"Hermosillo, Sonora","Empresa dedicada a la comercializacion de productos a EUA, Canada y Japon."
AGROSAN - AXALTA,Agricultura / Pesca / Ganaderia,"Xalapa, Veracruz","EMPRESAS DEDICADAS A LA DISTRIBUCION DE PRODUCTOS PARA EL CAMPO Y ASESORIAS TECNICAS Y A LA VENTA DE RECUBIRMIENTOS PARA CASA, AUTOMOTRIZ E INDUSTRIA."
AGRICOLA DON GUGIN,Agricultura / Pesca / Ganaderia,"Leon, Guanajuato","Producimos alimentos frescos de la mas alta calidad, contribuyendo a la satisfaccion de la demanda alimenticia, entre ellos productos como brocoli, maiz dulce, cebolla y ademas exportacion de arandano. Estamos ubicado en la carretera leon, Cueramaro (cerca del Centro Fox) y nuestra vision es Ser una empresa sustentable, altamente productiva, que coadyuva al desarrollo humano de su equipo de trabajo."
Carnes finas de la sierra S.A. de C.V.,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco",Somos una empresa 100% Mexica con mas de 30 anos en el mercado con amplia experiencia en el sector de alimentos asi como de procesamiento y distribucion de los mismos.
Agribest,Agricultura / Pesca / Ganaderia,"Texcoco, Estado de Mexico",Trabajamos para el sector primario con la mision de transformar la agricultura elaboramos sistemas de Bionutriproteccion para fomentar una agricultura rentable y Sustentable para el campo.
"SOLUCIONES QUIMICAS PARA EL CAMPO Y LA INDUSTRIA, S.A. DE C.V.",Agricultura / Pesca / Ganaderia,"Minatitlan, Veracruz","Empresa del sector agroquimico dedicada a la produccion, venta y maquila de fertilizantes."
Agrileg de Tehuacan SPR de RL,Agricultura / Pesca / Ganaderia,"Tepanco de Lopez, Puebla","Somos una empresa solida y bien estructurada con una amplia experiencia en la siembra, en invernadero, casa sombra y campo abierto. A traves de varios anos de experiencia y arduo trabajo, hemos llegado a nuestros clientes de manera directa, asegurando una mayor frescura y calidad en los productos, con un excelente sistema de servicio y entregas, tanto en Mexico como fuera de nuestro pais."
BERRY LOVERS,Agricultura / Pesca / Ganaderia,"Alvaro Obregon, Guanajuato","Somos una empresa mexicana con mas de 35 anos de experiencia, dedicada al cultivo y comercializacion de frutos frescos, exportandolos principalmente a Norte America y Europa."
CARNES G,Agricultura / Pesca / Ganaderia,"San Juan de los Lagos, Jalisco","EMPRESA FAMILIAR MEXICANA UBICADA EN SAN JUAN DE LOS LAGOS, LIDER EN EL MANEJO DE RASTRO, EN LAGOS DE MORENO Y EN EL PROCESAMIENTO Y EMPAQUE DE CARNE, QUE DISTRIBUYE SUS MERCANCIAS EN LA ZONA NORTE DEL PAIS, PARA EL MERCADO SELECTO DE CARNE DE CALIDAD SUPREMA."
"Intercarnes, S.A. de C.V.",Agricultura / Pesca / Ganaderia,"Chihuahua, Chihuahua","Somos una de las principales empresas de alimentos en Mexico; integrada desde la industrializacion, distribucion y comercializacion de alimentos con una solida participacion dentro del mercado nacional e internacional y respaldada por mas de 35 anos de trayectoria."
Grupo Alta,Agricultura / Pesca / Ganaderia,"Hermosillo, Sonora","Ser una empresa reconocida mundialmente por su valor humano, lider en la produccion de frutos altamente nutritivos y saludables, enriqueciendo nuestros suelos y medio ambiente de una manera sustentable. Buscando siempre la trascendencia, el bienestar y la excelencia con todos nuestros colaboradores."
Comercializadora de Pescados y Mariscos SOLEMAN S.A. de C.V.,Agricultura / Pesca / Ganaderia,"Morelia, Michoacan","Empresa mexicana dedicada al comercio de pescados, mariscos, carnes, pollo, ademas de una gran gama de alimentos y presentaciones, con los mas altos estandares de calidad y servicios."
Finka,Agricultura / Pesca / Ganaderia,"Colon, Queretaro","Somos una empresa con importante presencia en la industria de agricultura, nuestros procesos en invernadero son llevados a cabo con excelente calidad y alta tecnologia. Nos encontramos en la primera etapa de una de las expansiones mas importantes para la industria de invernaderos de la region. !Nos encantaria contar con tu talento para acompanarnos en el proceso!"
Grupo Bafar,Agricultura / Pesca / Ganaderia,"Abala, Yucatan",---
FIASA,Agricultura / Pesca / Ganaderia,"Culiacan, Sinaloa","Somos una empresa mexicana, establecida desde 1990. Creamos, fabricamos y comercializamos en canales de mayoreo soluciones agricolas sustentables para el campo."
RETSA,Agricultura / Pesca / Ganaderia,"Monterrey, Nuevo Leon",---
"MAINAGRO MAYOREO DE INSUMOS AGRICOLAS, S.A. DE C.V.",Agricultura / Pesca / Ganaderia,"Irapuato, Guanajuato","Empresa dedicada a la distribucion de insumos agricolas, como insecticidas, fungicidas, herbicidas para el campo. Insecticidas para uso urbano. Hortalizas y flores para pequenos huertos."
Monsanto,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco",Metova
Calcomanias Tradicionales SA de CV,Agricultura / Pesca / Ganaderia,"Iztapalapa, Ciudad de Mexico DF","Calcomanias Tradicionales es una empresa de la industria de la publicidad e impresion formada por personas comprometidas con la mejora continua y con la satisfaccion de los clientes a traves de la innovacion, creatividad, tecnologia de vanguardia y desarrollo de personal, lo que nos garantiza el reconocimiento dentro del ramo."
Fosforita de Mexico,Agricultura / Pesca / Ganaderia,"Puebla, Puebla","EMPRESA CON MAS DE 40 ANOS EN EL AMBITO MINERO, TIENE SUS OFICINAS ADMINISTRATIVAS EN EL ESTADO DE PUEBLA Y AREA DE OPERACION EN ZIMAPAN HIDALGO, Y AREA DE EXPLOTACION EN PACULA HIDALGO."
AGROPECUARIA ANVI SA DE CV,Agricultura / Pesca / Ganaderia,"Sabinas Hidalgo, Nuevo Leon","somos una empresa lider dedicada ala ganaderia, nuestra principal actividad es la de criar, pastorear y vender el ganado (vacuno.) bajo las mas estrictas normas de calidad ."
SERVICIOS AD-MEC SA DE CV,Agricultura / Pesca / Ganaderia,"Poncitlan, Jalisco",EMPRESA AGRICOLA DE HORTALIZAS DE EXPORTACION.
VITERRA Y ASOCIADOS,Agricultura / Pesca / Ganaderia,"Tampico, Tamaulipas",Servicios de Personal
"Productos Veterinarios Kalvet, S.A. DE C.V.",Agricultura / Pesca / Ganaderia,"Cuauhtemoc, Ciudad de Mexico DF","- Productos Veterinarios Kalvet S.A. de C.V. Kalvet es una empresa 100% mexicana integrante de Grupo Kalidad, tiene como objeto la fabricacion de productos farmaceuticos para la industria veterinaria con estandares, sistemas, procedimientos y tecnologia de vanguardia, teniendo como unico fin el de lograr la calidad total en todo lo que hacemos. Mediante estas herramientas ha podido posicionarse en un sector de alta competencia dominado anteriormente por las grandes empresas transnacionales del ramo farmaceutico. Desde sus inicios Kalvet se ha caracterizado por elaborar y proporcionar productos y servicios con un alto nivel de calidad, a fin de lograr que nuestros clientes reciban un producto final optimo a los precios mas competitivos que rigen el mercado actual. La elaboracion de productos eticos y la prestacion de servicios como un valor agregado para el cliente ha permitido llegar a un nivel de alto desempeno y calidad."
MSTI (Mantenimientos y Servicios Tecnicos Industriales),Agricultura / Pesca / Ganaderia,"Progreso, Yucatan","MANTENIMIENTOS Y SERVICIOS TECNICOS INDUSTRIALES S.A. DE C.V. Es una empresa Mexicana, Constituida dentro del marco legal Mexicano, nuestros colaboradores tienen mas de 30 anos de experiencia en el campo de la Turbo-maquinaria y equipos dinamicos en general, cubriendo las areas Mecanica, Electrica, Instrumentacion y Control, Paileria y Montaje."
DIVEMEX,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco","Importante empresa del ramo agricola, dedicada principalmente al cultivo en invernaderos y venta local e internacional de hortalizas, principalmente pimiento morron."
ICAPSA,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco","EMPRESA DEDICADA A LA VENTA DE INSUMOS AGRICOLAS CON MAS DE 30 ANOS DE EXPERIENCIA EN EL MERCADO, CON DISTINTOS PUNTOS DE VENTA EN EL PAIS, LIDERANDO EL MERCADO AGRICOLA"
Rastro de Aves de Atizapan SA de CV,Agricultura / Pesca / Ganaderia,"Atizapan de Zaragoza, Estado de Mexico","Empresa particular dedicada a brindar servicio de sacrifico de aves (pollo) a clientes particulares; asi como distribucion de producto, almacenaje de producto, etc.."
Algamar,Agricultura / Pesca / Ganaderia,"Ensenada, Baja California","Empresa dedicada a la cosecha y proceso de algas, contamos"
GRANEROS LA GLORIA,Agricultura / Pesca / Ganaderia,"Rio Bravo, Tamaulipas","GRANEROS LA GLORIA es una empresa agropecuaria especializada en la produccion de tomate, en diferentes variedades, bajo agricultura protegida(invernaderos). Dedicada a mejorar cada dia la calidad y el rendimiento en dicho producto en nuestra agricola."
"VYANA, SA DE C.V.",Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco","Empresa con mas de 30 anos en la produccion y comercializacion de productos para la Nutricion Animal en el mercado pecuario de los estados de Colima, Jalisco, Michoacan y Nayarit."
GRUPO PECUARIO SAN ANTONIO,Agricultura / Pesca / Ganaderia,"Cordoba, Veracruz","EMPRESA GIRO AVICOLA, CON OPERACIONES EN EL CENTRO-SUR DEL PAIS. CONTAMOS CON DIFERENTES CENTROS DE TRABAJO DESDE PLANTAS DE PRODUCCION HASTA EL RAMO COMERCIAL-LOGISTICA Y TRANSPORTE"
SiemPRO+,Agricultura / Pesca / Ganaderia,"Zapopan, Jalisco","Grupo de empresas con objetivos de crecimiento en el mercado, grupo pequeno de trabajadores en cada area, pero con firme conviccion de trabajo en equipo. Nuestro enfoque es servicio al agro mexicano."
GUAYMAS PROTEIN COMPANY,Agricultura / Pesca / Ganaderia,"Guaymas, Sonora","Somos una empresa 100% mexicana, dedicada a la produccion y comercializacion de harina, aceite y concentrado soluble de pescado a nivel mundial. Ubicada en el corazon del Mar de Cortes, en la ciudad de Guaymas, Sonora, Mexico, nuestra empresa cuenta con una ubicacion geografica privilegiada para la captura de la materia prima asi como para la comercializacion via terrestre, ferroviaria y maritima de nuestros productos."
Feed Parts,Agricultura / Pesca / Ganaderia,"Ixtlahuacan de los Membrillos, Jalisco","Satisfacemos las necesidades de partes, refacciones y suministros, requeridos para la operacion y mantenimiento de las empresas del sector agroindustrial."
ASPROS,Agricultura / Pesca / Ganaderia,"Metepec, Estado de Mexico","Persona moral, de Nacionalidad Mexicana, debidamente constituida de acuerdo con las Leyes del Pais y que tiene como actividad principal la investigacion, el mejoramiento genetico, la produccion, elaboracion, siembra, cultivo, cosecha, preparacion, empaque, transporte, compra, venta, importacion, exportacion, distribucion, consignacion, arrendamiento, comision, uso, usufructo, almacenamiento y otros actos agricolas, originales, basica, certificadas, verificadas, registradas, y su produccion o comercializacion nacional o extranjera conforme a las leyes federales, estatales y municipales, entre otros."
MAYEJ COMERCIALIZADORA S. DE R.L DE C.V,Agricultura / Pesca / Ganaderia,"Acatzingo, Puebla","Nos dedicamos a la produccion y empacado de hortalizas frescas para exportacion, trabajando bajo los lineamientos de calidad e inocuidad nacional y del pais destino."
Madin Impresores,Agricultura / Pesca / Ganaderia,"Miguel Hidalgo, Ciudad de Mexico DF","Somos una empresa dedicada a las Artes Graficas, con 27 anos de experiencia en el mercado. Objetivos: Aumentar la satisfaccion de los clientes, optimizar los recursos en cada proceso productivo, consolidar el ambiente de trabajo."
"Agroindustrias APAL, S.A. de C.V.",Agricultura / Pesca / Ganaderia,"El Marques, Queretaro","Rancho con 70 anos de experiencia, enfocado en la cria y explotacion de ganado bovino para la produccion de leche y el cultivo de forrajes para la alimentacion de ganado."
FAIRAGRO,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco","FairAgro Mexico defines itself as a company of excellence dedicated to the storage, processing, and commercialization of high-quality Mexican fruit, for its distribution in North America, Europe, Asia, and the Middle East."
TEKNOAGROX,Agricultura / Pesca / Ganaderia,"Ayotlan, Jalisco","SOMOS UNA EMPRESA QUE NOS DEDICAMOS A PRODUCIR Y COMERCIALIZAR AGAVE ORGANICO Y CONVENCIONAL DE LA MAS ALTA CALIDAD, PARA LAS INDUSTRIAS DE JARABE, FRUCTANOS DE AGAVE Y TEQUILA. UTILIZANDO TECNOLOGIA DE PUNTA Y BUENAS PRACTICAS AGRICOLAS, CON UN ELEVADO COMPROMISO SOCIAL Y DESARROLLANDO INTEGRALMENTE A NUESTRO PERSONAL."
BIO BEE,Agricultura / Pesca / Ganaderia,"El Marques, Queretaro","Empresa lider en el sector de Agricultura con mas de 20 anos de experiencia en el sector, dedicada al campo y los invernaderos para ofrecer la mejor solucion para sus clientes siempre cuidando que reciban el mejor servicio y producto, siempre nos encargamos de estar a la vanguardia e innovacion de nuestros productos y procesos para poder tener todas las alternativas y con el estandar que el cliente merece."
Soluciones Financieras Internacionales S.A. de C.V. SOFOM ENR,Agricultura / Pesca / Ganaderia,"Valle Hermoso, Tamaulipas",Somos una Entidad Financiera constituida como Sociedad Financiera de Objetivo Multiple Entidad no Regulada (SOFOM ENR) al amparo del Articulo 87 B de la Ley General de Organizaciones y Actividades Auxiliares de Credito.
Agrisem,Agricultura / Pesca / Ganaderia,"Navolato, Sinaloa",EMPRESA DEDICADA AL COMERCIO Y DISTRIBUCION DE FERTILIZANTES E INSUMOS AGRICOLAS.
Agriveg,Agricultura / Pesca / Ganaderia,"San Francisco del Rincon, Guanajuato","Somos una empresa productora de Arandano (Blueberry) de las mas importantes de la region, contamos con dos lineas de producto comerciales y abastecemos a las marcas mas importantes en el Sector de Berries de America del Norte: Driscoll's Berries y Berry World."
Viewhaus Sistemas,Agricultura / Pesca / Ganaderia,"Guadalajara, Jalisco","Viewhaus Sistemas es una compania integradora de sistemas audiovisuales lider en Mexico. Fundada en 2003 Viewhaus se localiza en Guadalajara Jalisco y tiene oficinas en la Cd. de Mexico y San Luis Potosi, actualmente tiene operaciones en toda la Republica Mexicana y Centro America. Viewhaus es reconocida por proveer servicios de integracion profesional para la industria audiovisual, broadcast y video produccion, cinematografia digital y digital signage con enfasis en el desarrollo de sistemas con el mas alto nivel tecnologico y en el desarrollo de relaciones de largo plazo con sus clientes."
Grupo Wellin,Agricultura / Pesca / Ganaderia,"Hermosillo, Sonora","En Grupo Wellin, creemos que lo que verdaderamente enriquece nuestras vidas, es poder tener el tiempo libre para hacer lo que nos gusta. Esta es la razon principal por la cual hemos puesto todos nuestros servicios en un solo lugar, y asi poder contribuir con los planes y/o metas financieras de nuestros clientes y accionistas de una forma mas facil, segura y rapida."
