Empresa,Area,Ubicacion,Descripcion
Corporacion Chilena del Vino AG,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana",---
Semillas Seminis Sudamerica,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Salmones Camanchaca S.A,Agricultura / Pesca / Ganaderia,"Tome, Biobio",---
Vina Terramater S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agrocomercial TVM,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Cdv,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Sofacar Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Ursula Burkert Falk,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Comercial Land&Water Ltda.,Agricultura / Pesca / Ganaderia,Maule,---
Sociedad Agriocola Berries Rio Bueno S.A.,Agricultura / Pesca / Ganaderia,Los Lagos,---
Sociedad Agricola Campusano ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Bramell Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Doris y Juan Carlos Faundes,Agricultura / Pesca / Ganaderia,Valparaiso,---
Nemochile,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Carnes Manecita S.A,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Mayco,Agricultura / Pesca / Ganaderia,"Coquimbo, Coquimbo",---
Comercial Movimento Ltda.,Agricultura / Pesca / Ganaderia,"San Bernardo, R.Metropolitana",---
San Diego,Agricultura / Pesca / Ganaderia,Aisen del Gral. C. Ibanez del Campo,---
Timac Agro Chile Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
F.w.p. S.a.,Agricultura / Pesca / Ganaderia,Valparaiso,---
Soc. Agricola Oasis de Lampa,Agricultura / Pesca / Ganaderia,"Lampa, R.Metropolitana",---
Fucoa,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Fen Bio-dinamico,Agricultura / Pesca / Ganaderia,"Curacavi, R.Metropolitana",---
Farm direct Food Latin America S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agroindustrial las Tres Erre,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Cecinas Viacava,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola Dreico Agro Ltda.,Agricultura / Pesca / Ganaderia,Valparaiso,---
Produce Services of America,Agricultura / Pesca / Ganaderia,Extranjero,---
Agricola El Canelo,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Chaucer Foods,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agricola yungay,Agricultura / Pesca / Ganaderia,"Sagrada Familia, Maule",---
Soc. Comercial Agricola y Forestal Collihuinco Ltda.,Agricultura / Pesca / Ganaderia,"Osorno, Los Lagos",---
Alexport,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Exportadora Chiquita Chile Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Sofacar Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Ursula Burkert Falk,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Comercial Land&Water Ltda.,Agricultura / Pesca / Ganaderia,Maule,---
Sociedad Agriocola Berries Rio Bueno S.A.,Agricultura / Pesca / Ganaderia,Los Lagos,---
Sociedad Agricola Campusano ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Bramell Ltda,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Marine Search S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Viviana Lillo,Agricultura / Pesca / Ganaderia,"La Serena, Coquimbo",---
Valbifrut S.A.,Agricultura / Pesca / Ganaderia,"Buin, R.Metropolitana",---
Soc. Agricola Vitroplanta Ltda,Agricultura / Pesca / Ganaderia,Biobio,---
Frutos del Maipo,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Vina Corral Victoria,Agricultura / Pesca / Ganaderia,Maule,---
Vivero y Arboles Frutales La Serena Ltda.,Agricultura / Pesca / Ganaderia,"La Serena, Coquimbo",---
Vina San Rafael S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
DeltaAgro Consultores,Agricultura / Pesca / Ganaderia,"La Ligua, Valparaiso",---
Central Del Alto,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Aquart,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Dole Chile S.A,Agricultura / Pesca / Ganaderia,"Coquimbo, Coquimbo",---
Agricola Dreico Agro Ltda.,Agricultura / Pesca / Ganaderia,Valparaiso,---
Agroindustrial Huaquen S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
SYNGENTA S.A (Semillas),Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Comercializadora Silver S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
SG2000,Agricultura / Pesca / Ganaderia,"Temuco, Araucania",---
Surambiente Ltda.,Agricultura / Pesca / Ganaderia,"Puerto Varas, Los Lagos",---
Soc. Agricola Campusano ltda,Agricultura / Pesca / Ganaderia,Libertador B. O Higgins,---
Terra Nativa,Agricultura / Pesca / Ganaderia,Magallanes y Antartica Chilena,---
Contratista Agricola,Agricultura / Pesca / Ganaderia,"Paine, R.Metropolitana",---
Agricola Bauza Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agroindustrial del Norte S.A,Agricultura / Pesca / Ganaderia,Coquimbo,---
"Agrosuper, Faenadora Lo Miranda",Agricultura / Pesca / Ganaderia,"Donihue, Libertador B. O Higgins",---
AgroPlus,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
AgriTour,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana",---
Vivero y Arboles Frutales La Serena Ltda.,Agricultura / Pesca / Ganaderia,"La Serena, Coquimbo",---
Vina San Rafael S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Agroindustrial Huaquen S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
SYNGENTA S.A (Semillas),Agricultura / Pesca / Ganaderia,R.Metropolitana,---
Comercializadora Silver S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,---
SG2000,Agricultura / Pesca / Ganaderia,"Temuco, Araucania",---
Surambiente Ltda.,Agricultura / Pesca / Ganaderia,"Puerto Varas, Los Lagos",---
Vina Casas del Bosque,Agricultura / Pesca / Ganaderia,"Casablanca, Valparaiso",---
AgriTour,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana",---
Astro spa,Agricultura / Pesca / Ganaderia,"Santiago - Macul, R.Metropolitana",Nuestra identidad:
Avicola san nicolas,Agricultura / Pesca / Ganaderia,"Santiago - La Pintana, R.Metropolitana","Trabajamos con el mejor servicio y calidad para nuestros clientes, contamos con una gran variedad en carnes. nuestras carnes se caracterizan por su ternura y frescura, ofrecemos venta al mayor y detal ya que contamos con mas de un tipo de carnes. Tambien somos distribuidores, somos excelencia y calidad."
Granja Agricola Avicola Arizona Limitada,Agricultura / Pesca / Ganaderia,"Quilpue, Valparaiso","Empresa del sector Avicola con mas de 50 anos en el mercado. Cuenta con modernos planteles con la mas alta tecnologia, ademas de una moderna Planta de Huevo Liquido. Ha liderado la industria del huevo en Chile, siendo la mas importante de la V Region."
Dia de Campo Ltda.,Agricultura / Pesca / Ganaderia,"Alto Biobio, Biobio",Distribuidora de alimentos
Planta de congelados,Agricultura / Pesca / Ganaderia,"Lota, Biobio","Planta de congeldos y producto frescos, venta para mercado nacional e internacional"
Alimex S A,Agricultura / Pesca / Ganaderia,R.Metropolitana,"Alimex S.A. pertenece al Holding Multiexport, grupo chileno con mas de 25 anos de experiencia en el sector acuicola y pesquero. El holding Multiexport basa actualmente sus negocios en la industria del salmon, choritos, conservas y congelados de mariscos, pescados frescos y congelados, musgos y algas secas. Las actividades y negocios de Alimex S.A. - conservas y congelados de mariscos, pescados frescos y congelados, musgos y algas secas.-se desarrollan a traves de sus oficinas, plantas propias de proceso y centros de abastecimiento a lo largo de Chile comprando materias primas, procesandolas y exportando los productos terminados que se comercializan en Norteamerica, Asia y Europa"
Huentelauquen Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,"Empresa dedicada a la Produccion y Comercializacion de Productos Agricolas, destacando su Queso Mantecoso.-"
Comercial y Pesquera South Wind,Agricultura / Pesca / Ganaderia,"Santiago - Quilicura, R.Metropolitana","Empresa lider en su rubro, dedicada a importar y exportar productos del mar con un alto valor agregado"
Marcelo Osses Bello,Agricultura / Pesca / Ganaderia,"La Serena, Coquimbo",Planta Frigorifica.
Pro-Ambiental Ltda,Agricultura / Pesca / Ganaderia,"Alhue, R.Metropolitana","Empresa de Control de Plagas, con 8 anos de experiencia en el rubro, servicios otorgados Desinsectacion, Desratizacion, Sanitizacion, Control de Palomas. Prestamos Servicios a Empresa y Particulares, asi como servicios publicos"
Biotecnologia Agropecuaria,Agricultura / Pesca / Ganaderia,R.Metropolitana,"BIOTECNOLOGIA AGROPECUARIA S.A. es una asociacion de profesionales especialistas en el sector silvoagropecuario y pesquero. Su objetivo es prestar un servicio de asesoria integral en el area de gestion, evaluacion y administracion de proyectos, apoyando solidamente la creacion de nuevos negocios y/o la consolidacion de los ya establecidos."
Panul SIlvicultura,Agricultura / Pesca / Ganaderia,R.Metropolitana,Servicios de Silvicultura y Areas verdes
Fundacion para el Desarrollo Fruticola,Agricultura / Pesca / Ganaderia,R.Metropolitana,"Fundacion sin fines de lucro. Desarrolla, Articula y Ejecuta proyectos de investigacion, desarrollo e innovacion y servicios de transferencia tecnologica para la fruticultura nacional."
Felipe Perez A.,Agricultura / Pesca / Ganaderia,"Rancagua, Libertador B. O Higgins","Reclutamiento y Seleccion para proveer personal a Institucion Publica encargada de apoyar el desarrollo de la agricultura, los bosques y la ganaderia, a traves de la proteccion y mejoramiento de la salud de los animales y vegetales."
Exportadora Unifrutti Traders Ltda,Agricultura / Pesca / Ganaderia,Atacama,"Exportadora Unifrutti Traders es la segunda exportadora de fruta fresca a nivel nacional. Unifrutti posee siete frigorificos con sus respectivas plantas de embalaje, estrategicamente distribuidas entre Copiapo en la Tercera Region de Chile hasta Linares en la Septima Region abarcando y obteniendo las ventajas del amplio espectro de diferentes climas del pais. Todas las instalaciones operan certificadas bajo protocolo HACCP. Lo anterior asegura a nuestros clientes el abastecimiento de fruta fresca de primera calidad, sana, durante los 12 meses del ano"
Inversiones Bosques del Mauco S.A.,Agricultura / Pesca / Ganaderia,"Quintero, Valparaiso","Planta dedicada a la produccion, cosecha y comercializacion de Champinones, frescos y en conservas, para mercado nacional y extranjero."
Agrometalflex ltda,Agricultura / Pesca / Ganaderia,"Rancagua, Libertador B. O Higgins","Nuestra empresa trabaja en el rubro agroindustrial.especificamente mantencion maquinaria agricola y metalmecanica, nuestra empresa lleva funcionando en el mercado 3 anos, atendiendoa diferentes empresas de la 6a y 7a region."
Gestiriego Chile S.A.,Agricultura / Pesca / Ganaderia,"Santiago - Pudahuel, R.Metropolitana","Importacion, fabricacion y comercializacion de productos de riego tecnificado. Fabrica de tuberias de polietileno. Ubicada al interior del nucleo empresarial ENEA de Pudahuel, acceso combinacion metro micro."
Visualnacert SpA,Agricultura / Pesca / Ganaderia,R.Metropolitana,"Empresa multinacional europea, dedicada a nuevas tecnologias y servicios para el sector agroexportador, en el ambito de la trazabilidad, gestion de informacion, soluciones tecnologicas y gestion de variedades vegetales protegidas."
Sociedad Agricola Cruz Varas Ltda,Agricultura / Pesca / Ganaderia,"Santiago - Renca, R.Metropolitana","Empresa dedicada al cultivo, cosecha y procesamiento de Hortaliza."
Osteosintesis Chile Ltda.,Agricultura / Pesca / Ganaderia,R.Metropolitana,Empresa comercializadora de productos carneos.
Lourdes S.A.,Agricultura / Pesca / Ganaderia,R.Metropolitana,Empresa del rubro Vitivinicola ubicada en Isla de Maipo con mas de 120 trabajadores.
Agropacal,Agricultura / Pesca / Ganaderia,"San Clemente, Maule",Holding Agroindustrial ubicado en la Septima Region
Agricola San Jose del Estero,Agricultura / Pesca / Ganaderia,"Coltauco, Libertador B. O Higgins",Exportadora y productora de futa.
MANAGRO,Agricultura / Pesca / Ganaderia,"Temuco, Araucania","MANAGRO ES UNA EMPRESA DEDICA AL RUBRO DE LA ASESORIA AMBIENTAL, AGRICOLA Y FORESTAL."
Exportadora Rio King SPA,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, Extranjero",Empresa Exportadora de Frutas
CLAUDIO CESAR ABALOS RODRIGUEZ,Agricultura / Pesca / Ganaderia,"Monte Patria, Coquimbo","EMPRESA DEDICADA AL SUMINISTRO DE PERSONAL IDONIO PARA LAS LABORES AGRICOLAS COMO PODAS,TRABAJOS EN VERDE,COSECHAS Y EMPALAJE DE UVA DE EXPORTACION."
Sugal Chile,Agricultura / Pesca / Ganaderia,"Talca, Maule",Importante Empresa dedicada a la Fabricacion y Venta de Productos Alimenticios para exportacion
CertiProd Ltda,Agricultura / Pesca / Ganaderia,"Osorno, Los Lagos",Empresa consultora del sector agroalimentario
FRUVESA LIMITADA,Agricultura / Pesca / Ganaderia,"Colina, R.Metropolitana",Packing
Agroinustrias Lomas Coloradas Ltda,Agricultura / Pesca / Ganaderia,"San Pedro de la Paz, Biobio",FRIGORIFICO - MATADERO DE LA ZONA DEL BIO BIO.
POS420,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana","Empresa dedicada a la venta de sistemas de cultivo, hidroponia , indoor etc, con mas de 10 anos de experiencia en el mercado."
Asagrin Ltda.,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana","Fundada en 1992, Asagrin es una empresa consultora especializada en el sector agropecuario, que ofrece servicios orientados a mejorar la administracion, el gerenciamiento y los resultados economicos de negocios agricolas y ganaderos, a traves del entrenamiento (Coaching), la capacitacion de las personas encargadas de la organizacion, la planificacion, la ejecucion y el control de sus operaciones."
CPF S.A.,Agricultura / Pesca / Ganaderia,"Los Angeles, Biobio",CONTROL FITOSANITARIO FORESTAL
Agricola Paicavi Ltda.,Agricultura / Pesca / Ganaderia,"Santiago - Las condes, R.Metropolitana","agricola, exportadora"
LOBERT LTDA,Agricultura / Pesca / Ganaderia,"Temuco, Araucania",PRESTIGIOSA EMPRESA AGRICOLA A NIVEL REGIONAL
Keeper Investment,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana",Empresa de inversiones financieras y en el sector real.
sociedad de inversiones del pacifico s.a.,Agricultura / Pesca / Ganaderia,"Santiago Centro, R.Metropolitana",Empresa dedicada al rubro de ventas de productos del mar
Sociedad Avenas del Pacifico SA,Agricultura / Pesca / Ganaderia,"Santiago - Providencia, R.Metropolitana","Empresa Agroindustrial, dedicada al proceso industrial y exportacion."
Bayas del Sur,Agricultura / Pesca / Ganaderia,"Purranque, Los Lagos",Empresa Agricola dedicada a la elaboracion de Jugo Concentrado de Berries
EXPORTADORA HUERTOS DEL VALLE S.A.,Agricultura / Pesca / Ganaderia,"Paine, R.Metropolitana","Creada en el ano 2003, ha logrado en un corto periodo de tiempo un importante crecimiento en el proceso y exportacion de frutos secos, fundamentalmente nueces, almendras y ciruelas. La innovacion, la calidad de nuestros productos y servicios, la eficiencia en nuestros procesos, la atencion a nuestros clientes, la asistencia y capacitacion permanente a nuestros productores y trabajadores, han sido la clave para que un periodo tan corto de tiempo nos hayamos transformado en la segunda mayor empresa exportadora de frutos secos de Chile, reconocida nacional e internacionalmente."
AgrovidaCiders,Agricultura / Pesca / Ganaderia,"Talca, Maule",Empresa productora de Sidra de Manzana
PELLENC SUDAMERICA SA,Agricultura / Pesca / Ganaderia,"Paine, R.Metropolitana","Empresa dedicada al sector vinicola, venta de equipos vitivinicolas"
Atentus,Agricultura / Pesca / Ganaderia,"Santiago - Recoleta, R.Metropolitana","Atentus surgio en el ano 2001 bajo la direccion de Alejandro Padilla y Enrique Sandoval, ingenieros civiles electricistas de la Universidad de Chile, creando una verdadera novedad para la epoca: El monitoreo de experiencia WEB, algo que hasta ese entonces no existia.Tal como ellos mismos senalan: ""Creamos algo nuevo para satisfacer una importante necesidad de las organizaciones que invierten muchos recursos en sus plataformas WEB y necesitan conocer el desempeno de sus paginas WEB en todo momento""."
